Date (UTC)	Transaction ID	Customer ID	Subscription ID	Total	Currency
9/7/24 19:32	in_1PwUNBI9Qa85Sr7CkhZ5CwEI	cus_GVOZSVMkgfTt5G	sub_GVOZp1k68WOpsu	59	usd
9/7/24 19:37	in_1PwURvI9Qa85Sr7Ckoq4Ybgw	cus_MOGaeVICggNEye	sub_1LfU3NI9Qa85Sr7CQpEuYsvJ	499	usd
9/7/24 20:46	in_1PwVWqI9Qa85Sr7CoHV0Kbug	cus_MwNEWRG0yQ0W5o	sub_1MCUVHI9Qa85Sr7C1aZmfyE1	65.02	usd
9/7/24 21:05	in_1PwVpII9Qa85Sr7CbEvOm6gO	cus_KsBKSbDxp8b5Dn	sub_1KQeNvI9Qa85Sr7CWJRWg2i8	523	usd
9/7/24 21:07	in_1PwVqbI9Qa85Sr7CEmswUr0B	cus_PsoVO2DK6Z6pFL	sub_1P32uTI9Qa85Sr7CtkWpDeWm	0	usd
9/7/24 21:13	in_1PwVwNI9Qa85Sr7Cl8OXk4Xy	cus_N4EXRtnG4eyeLD	sub_1OKorgI9Qa85Sr7C7g6StuMk	269	usd
9/7/24 21:14	in_1PwVy3I9Qa85Sr7CI00aiTpm	cus_QFfBdxg6E2sEaa	sub_1PPA74I9Qa85Sr7CSrp8ayom	3228	usd
9/7/24 21:34	in_1PwWGsI9Qa85Sr7CQGk96ULn	cus_NU6J9Mp4NrlFVg	sub_1Mj889I9Qa85Sr7CoBgtchzp	499	usd
9/7/24 21:38	in_1PwWKXI9Qa85Sr7CHsWhTtQ5	cus_QFfofL1x5gbxQv	sub_1PPATCI9Qa85Sr7Cx6sydjiq	0	usd
9/7/24 21:54	in_1PwWaXI9Qa85Sr7Cpk6ykH8c	cus_IWuP5GOS9g0mzV	sub_IWvW0oqooarhei	250	usd
9/7/24 22:12	in_1PwWreI9Qa85Sr7C0PLBIAfU	cus_K4KBjm3Z5wH0t6	sub_KBZfXfFdANhfGP	499	usd
9/7/24 22:19	in_1PwWyNI9Qa85Sr7C1MyRcRUH	cus_NqxpXGcrIelJhC	sub_1N5FuUI9Qa85Sr7CZNYgKj0u	499	usd
9/7/24 23:42	in_1PwYGtI9Qa85Sr7CgeB9HQfo	cus_LT0yhsAeImnVJI	sub_1Km4wwI9Qa85Sr7CM2Sgofr3	499	usd
9/8/24 0:08	in_1PwYftI9Qa85Sr7CFPpbF6d0	cus_G8cFf7D09zPUsT	sub_G8cFN9iCjm8vQF	269	usd
9/8/24 2:03	in_1PwaT0I9Qa85Sr7Cev870N1c	cus_QcRuW960lK6wx6	sub_1PlLgRI9Qa85Sr7Crce5yRbB	0	usd
9/8/24 2:59	in_1PwbLkI9Qa85Sr7CdEJFOVaJ	cus_My8zzsRHISqOrM	sub_1MEEV7I9Qa85Sr7CGBzOz3Ya	499	usd
9/8/24 3:52	in_1PwcBFI9Qa85Sr7C0iGem2Ct	cus_PKpVbX5yjLNjGL	sub_1OW9sdI9Qa85Sr7C863AmJ7U	499	usd
9/8/24 3:52	in_1PwcB5I9Qa85Sr7CFZi1efDn	cus_PKpVbX5yjLNjGL	sub_1OW9sGI9Qa85Sr7CQ3PndqBd	269	usd
9/8/24 5:24	in_1PwdcNI9Qa85Sr7CpOZOGu56	cus_Oy0ExQDfoAn3Jq	sub_1OA4G5I9Qa85Sr7CNhfnXztd	499	usd
9/8/24 6:05	in_1PweF8I9Qa85Sr7CTlbm7cmB	cus_MCogg9oANn9Hyc	sub_1LUP4KI9Qa85Sr7Cx7QXLsCT	499	usd
9/8/24 6:38	in_1PwelgI9Qa85Sr7CG6xvzK8J	cus_JoTJMwlDkdBJZv	sub_JoTqxVPxJHck7r	499	usd
9/8/24 7:03	in_1Pwf9UI9Qa85Sr7CmLU7JA0e	cus_Nr5vY7sgAHczSX	sub_1N5O6HI9Qa85Sr7C6ozkx2ji	269	usd
9/8/24 7:06	in_1PwfCAI9Qa85Sr7CkfMWQ8Ai	cus_CdpELMOhvOdriU	sub_CdpEfrEVdXeXJU	269	usd
9/8/24 7:21	in_1PwfRQI9Qa85Sr7C6X7QoPwj	cus_QAx4EdIx9Ff1JD	sub_1PaBsQI9Qa85Sr7CE1I1KIoZ	499	usd
9/8/24 7:59	in_1Pwg2GI9Qa85Sr7CfVxjS70B	cus_HyziwJ3CydUb8k	sub_HyziqOkXf3CK2H	499	usd
9/8/24 8:12	in_1PwgELI9Qa85Sr7C97kbx9ML	cus_M1EjJutCaEB5gR	sub_1LJCHeI9Qa85Sr7CLbXtBmV7	499	usd
9/8/24 9:17	in_1PwhEyI9Qa85Sr7CLj2H1K1k	cus_KYbA9luRaPy3Js	sub_1JtTyBI9Qa85Sr7C7ekSHcUX	499	usd
9/8/24 11:26	in_1PwjGKI9Qa85Sr7CE8zqy5iW	cus_H3jVEz3APUOCCT	sub_H3jVHlyXpbH3wp	499	usd
9/8/24 11:42	in_1PwjWBI9Qa85Sr7Cgl3w1leE	cus_J4r8rPbTn9yhvA	sub_J4rCKpoSH8SLSQ	269	usd
9/8/24 11:48	in_1PwjbpI9Qa85Sr7CxKqNfjM3	cus_Jby88ZUgTMl3KZ	sub_JdK4eia8ClcOKN	59	usd
9/8/24 12:21	in_1Pwk7pI9Qa85Sr7C2aBNbBtl	cus_QckoH1xScKFgCq	sub_1PlVLOI9Qa85Sr7CwWhVwLJy	675	usd
9/8/24 12:25	in_1PwkBfI9Qa85Sr7CpJ02rZQy	cus_QckuUOOSJkqL5j	sub_1PlVPPI9Qa85Sr7Cq8df5b9M	528.94	usd
9/8/24 13:47	in_1PwlSeI9Qa85Sr7CM7USnzYL	cus_QRADFWhltkrh84	sub_1PaHuQI9Qa85Sr7Cw7FgJ3D6	499	usd
9/8/24 14:34	in_1PwmCOI9Qa85Sr7CLiQWCE4B	cus_LSYujhLlNEnkLf	sub_1KmIt3I9Qa85Sr7CSg5ajJVe	1299	usd
9/8/24 15:30	in_1Pwn49I9Qa85Sr7Cw3FTfoTJ	cus_LQvzf5yslcEooY	sub_1OADhKI9Qa85Sr7CMxEoYzPv	0	usd
9/8/24 15:52	in_1PwnQ2I9Qa85Sr7CivBFLgb6	cus_PWd72k1xLJ8xq0	sub_1OhZsnI9Qa85Sr7CSSiFk50K	59	usd
9/8/24 16:19	in_1PwnpQI9Qa85Sr7CtHbxZb7T	cus_KjbunGqXN7eqIA	sub_1KFhd2I9Qa85Sr7CCqjHfOpl	499	usd
9/8/24 16:26	in_1PwnwuI9Qa85Sr7CHDuHYvTT	cus_KBrA2w3JxE7toI	sub_KBrKgClSXzlCDD	1382.14	usd
9/8/24 16:36	in_1Pwo6KI9Qa85Sr7CD9PGIOec	cus_HQfHoILcXtr3MQ	sub_HQfHvMHW9u5kw0	250	usd
9/8/24 16:59	in_1PwoSEI9Qa85Sr7CEjNorM75	cus_GLWDiYKB2eiZw3	sub_1Kb6MvI9Qa85Sr7Ci8ahpIUU	499	usd
9/8/24 17:13	in_1PwogAI9Qa85Sr7C3EmCw6wv	cus_NxHNtaTtgDjn2o	sub_1O7JfrI9Qa85Sr7CCEQC2n6p	499	usd
9/8/24 17:42	in_1Pwp82I9Qa85Sr7CzVqgIRGh	cus_MRHh5aj2BTkuAk	sub_1Lqh1BI9Qa85Sr7C6SqrcTdM	499	usd
9/8/24 17:46	in_1PwpCQI9Qa85Sr7CBoCw0hXn	cus_IuSijWXw8EXGNO	sub_IuSjDpaTUzSIP9	499	usd
9/8/24 18:04	in_1PwpSzI9Qa85Sr7CWPkRGCiJ	cus_QcqIYpgPQExpv2	sub_1PlafbI9Qa85Sr7CtHmEO51E	543.29	usd
9/8/24 18:35	in_1PwpxQI9Qa85Sr7CnOG9Oc2h	cus_HF5B4Bz57F6fqS	sub_HF5B1aZYh19lcP	499	usd
9/8/24 18:55	in_1PwqGsI9Qa85Sr7CPh1K1XAu	cus_IAP4UAhiz4Dy8g	sub_IAP4SdWJMFC4io	499	usd
9/8/24 18:56	in_1PwqI8I9Qa85Sr7CicVzyxHo	cus_HhxOy78YyGXxyT	sub_HkjEzut0OtX3WT	5000	usd
9/8/24 18:58	in_1PwqJnI9Qa85Sr7CJm5STQR9	cus_MlA3KKkv0v8yAb	sub_1M1wzrI9Qa85Sr7CgIYbi29K	499	usd
9/8/24 19:44	in_1Pwr29I9Qa85Sr7CslLuesxc	cus_PhY1k1Al4M7Vj3	sub_1Os9KoI9Qa85Sr7Cl723X859	499	usd
9/8/24 20:19	in_1PwrZeI9Qa85Sr7C6JyBF2w1	cus_NDroIEvipk9KDW	sub_1NcwLpI9Qa85Sr7CtGz3wCK8	499	usd
9/8/24 20:22	in_1PwrcgI9Qa85Sr7CprukAuNJ	cus_KYls2pggBe3Kqa	sub_1JteLBI9Qa85Sr7C7EDHuI2F	499	usd
9/8/24 20:48	in_1Pws1fI9Qa85Sr7CsXtIhqC1	cus_LfBVp3GpEzjjt8	sub_1L8VnBI9Qa85Sr7C1m8DbypZ	541.91	usd
9/8/24 22:32	in_1Pwtf3I9Qa85Sr7C0eJGQ3ZM	cus_M1Sctkrev7OzQx	sub_1LJPj4I9Qa85Sr7CMoYywAGl	499	usd
9/8/24 22:39	in_1PwtlpI9Qa85Sr7CzAomSXzw	cus_PWgNu8nD3pY58T	sub_1OhgFcI9Qa85Sr7ChtWFmczh	0	usd
9/8/24 23:06	in_1PwuBGI9Qa85Sr7CNzRHctzx	cus_IuXsCnJFNmY5le	sub_IuXtDI1ypsFHOQ	499	usd
9/8/24 23:53	in_1PwuvAI9Qa85Sr7CTgxw6mBp	cus_IwqKTzr2nTO51O	sub_J52zYPNP1TgvKh	499	usd
9/9/24 1:13	in_1PwwASI9Qa85Sr7Cep5lP0ra	cus_NK2llTP84Vma83	sub_1MZOgZI9Qa85Sr7C7xs2Tr73	269	usd
9/9/24 2:51	in_1PwxhfI9Qa85Sr7CBGkGj2uR	cus_HBpK2osgnDwbfW	sub_Hc3zxu8YyWT5Ie	269	usd
9/9/24 4:17	in_1Pwz2gI9Qa85Sr7Cl6gnk1QP	cus_FOyj137IRplPIl	sub_FOyj5v8N4nAXHq	59	usd
9/9/24 4:41	in_1PwzQ9I9Qa85Sr7CeyxPmGTN	cus_Pr7DhIu3LAE2Pr	sub_1PaVqxI9Qa85Sr7C1LM6FByu	499	usd
9/9/24 5:11	in_1PwzsjI9Qa85Sr7C2eRUBZIm	cus_OPuUHRgQ0vmkwL	sub_1Nd4fLI9Qa85Sr7C1RgQ99Dl	499	usd
9/9/24 6:00	in_1Px0eFI9Qa85Sr7Cap25Txlw	cus_LqSgIikE2y8Guc	sub_1PllskI9Qa85Sr7Cap2eaZVc	499	usd
9/9/24 6:53	in_1Px1TZI9Qa85Sr7CvYFif8am	cus_NxxkHeORlojoIZ	sub_1Px1TZI9Qa85Sr7CeUVZO1a5	499	usd
9/9/24 7:06	in_1Px1gZI9Qa85Sr7CkhfWMsjP	cus_Q4aBTMNUBmvcNp	sub_1PER36I9Qa85Sr7CylAMBkIG	0	usd
9/9/24 7:41	in_1Px2DyI9Qa85Sr7Cqdi3GA4L	cus_GsR5RDVorOvLih	sub_GsR5vUPER1WTg5	59	usd
9/9/24 8:09	in_1Px2fbI9Qa85Sr7CcqMWN8AL	cus_JGmrL1dcanQ4ie	sub_JGmzpwTgVYEYO6	499	usd
9/9/24 8:16	in_1Px2lwI9Qa85Sr7CDCdhYoZc	cus_FDnmGrhm3Oj1zF	sub_FDnmsj4G561qx0	269	usd
9/9/24 9:25	in_1Px3qqI9Qa85Sr7CWAxmoZrX	cus_KYbA9luRaPy3Js	sub_1M2AXHI9Qa85Sr7CC7PRSW5l	59	usd
9/9/24 9:40	in_1Px45JI9Qa85Sr7Ce2bGGQaI	cus_K0VzdCaynsvd8z	sub_K0W0eQ3u01u2w4	499	usd
9/9/24 10:38	in_1Px4zJI9Qa85Sr7CE2aElqON	cus_PUyQkagFN7UyYB	sub_1OhrSII9Qa85Sr7CkMpJDlcy	0	usd
9/9/24 11:06	in_1Px5QnI9Qa85Sr7C4hc2Radm	cus_QoG7HOXJBeeD30	sub_1Px5QnI9Qa85Sr7CCYJcsPIp	0	usd
9/9/24 11:31	in_1Px5oRI9Qa85Sr7CJUa5ho8U	cus_KZ0X5fFTlUPk0B	sub_1JtsWqI9Qa85Sr7CX2aEk0EN	59	usd
9/9/24 12:13	in_1Px6TLI9Qa85Sr7C79bwrtAP	cus_PWwmHrCq5i3N6j	sub_1Ohsx1I9Qa85Sr7C4855sgKt	0	usd
9/9/24 12:42	in_1Px6vAI9Qa85Sr7C3Pc9RBku	cus_N8bqmyMmJAvdTh	sub_1MOKfQI9Qa85Sr7CIOzJ3Zsy	538.92	usd
9/9/24 13:37	in_1Px7m5I9Qa85Sr7Cbc6nYodA	cus_Er2BkxOcO1a32Q	sub_Er2B2ApoqOdTkA	269	usd
9/9/24 14:13	in_1Px8LVI9Qa85Sr7CHvrAaX7x	cus_PtSIKCxNZFy8YO	sub_1P3fPAI9Qa85Sr7ClcE9DmOW	499	usd
9/9/24 14:15	in_1Px8NXI9Qa85Sr7CNMUvExQ4	cus_HR0EniQD65ryg2	sub_HR0EwRUN6mALho	499	usd
9/9/24 15:25	in_1Px9TBI9Qa85Sr7CaMaq8crL	cus_O3DIPMHjsXVz0O	sub_1NH7AxI9Qa85Sr7CQX3ZVVfn	543.29	usd
9/9/24 15:35	in_1Px9cGI9Qa85Sr7CI6BL11Lk	cus_MlntQrjxf10rC7	sub_1M2GHpI9Qa85Sr7Cmtjdhw7Y	499	usd
9/9/24 15:53	in_1Px9uBI9Qa85Sr7Cgxm4DC9J	cus_KYhrGnHrRMjCDe	sub_1Jtwd2I9Qa85Sr7C2nE7eQsH	499	usd
9/9/24 16:10	in_1PxAAFI9Qa85Sr7CZfFysxsN	cus_QonhvaT9xfPKlf	sub_1PxAAFI9Qa85Sr7C2MeJRGzu	0	usd
9/9/24 16:14	in_1PxAEOI9Qa85Sr7C61Ehi3EV	cus_QonhvaT9xfPKlf	sub_1PxAEOI9Qa85Sr7CPB4XLxlZ	0	usd
9/9/24 16:44	in_1PxAh8I9Qa85Sr7Cqp1y35dd	cus_K0cmG8LWBW5dQ8	sub_K0cp5XHhRQRkgC	542.41	usd
9/9/24 16:53	in_1PxAqNI9Qa85Sr7CzeTBmNUt	cus_QRaM03FJtj8uhB	sub_1PahHyI9Qa85Sr7CyewhKt28	542.04	usd
9/9/24 18:04	in_1PxBxCI9Qa85Sr7C9rvlgmeV	cus_Jp1DljRjjIMolq	sub_Jp27eyjSdlXxbN	499	usd
9/9/24 18:26	in_1PxCI1I9Qa85Sr7COWrjBi5j	cus_GKVxLmZI7rfv2E	sub_GKVxjkOVkphUjd	250	usd
9/9/24 19:12	in_1PxD0rI9Qa85Sr7Ck5kb24de	cus_N7MT0bx7zkvUd2	sub_1MN7ogI9Qa85Sr7CHkxdbAst	499	usd
9/9/24 19:45	in_1PxDWeI9Qa85Sr7COEJF5Qyp	cus_IL5TP4oIEu0PIQ	sub_IL5Twq2B51q66Z	269	usd
9/9/24 20:08	in_1PxDsXI9Qa85Sr7CusibZIEo	cus_KkNe92H8d3gDbG	sub_1K4su4I9Qa85Sr7CJNN8Pm6I	59	usd
9/9/24 20:21	in_1PxE55I9Qa85Sr7CwbbmjT9d	cus_PtDQuL7aeq0xCt	sub_1P3l9YI9Qa85Sr7CpVDlICTK	499	usd
9/9/24 20:49	in_1PxEWVI9Qa85Sr7C0QC5fmlu	cus_Jdpz6XZYHwVyzs	sub_Jdq0ZYrYcS8u2m	62.89	usd
9/9/24 20:51	in_1PxEY8I9Qa85Sr7CtpeFyy2l	cus_Hoa5GD86GPuF4S	sub_Hoa5F6faF0dUxF	10999	usd
9/9/24 21:19	in_1PxEzPI9Qa85Sr7Cn9Xc23Tl	cus_IXfOs5T6K5F5xD	sub_IXfOMYBL6N4jIR	499	usd
9/9/24 22:10	in_1PxFmoI9Qa85Sr7CjiskRkks	cus_EWxo7pqHiotDwu	sub_1M2MSZI9Qa85Sr7CGhkjMvm9	59	usd
9/9/24 22:25	in_1PxG14I9Qa85Sr7C4G7wqf2N	cus_PtaELwSxT9Rdkz	sub_1P3n4gI9Qa85Sr7CwnA6GuyC	0	usd
9/9/24 22:43	in_1PxGIgI9Qa85Sr7CNDMzhFzn	cus_PX70VQatIGH2PO	sub_1Oi2mpI9Qa85Sr7CyhHlhAKQ	0	usd
9/9/24 23:06	in_1PxGfII9Qa85Sr7CrAgL8Obo	cus_HR8ngcGutYT3WK	sub_HR8nWBPp9EmaIt	274.38	usd
9/10/24 0:12	in_1PxHgxI9Qa85Sr7CJcwkN967	cus_K0k3vw8pqsceH9	sub_K0k3lyVG086NCB	499	usd
9/10/24 4:42	in_1PxLuBI9Qa85Sr7ChvI5XaLo	cus_OkYytUuFgkmRfv	sub_1OAmXiI9Qa85Sr7C9uT3R7qm	530.94	usd
9/10/24 4:43	in_1PxLvgI9Qa85Sr7CFrB2J8Um	cus_NO79ymxRDB9vpO	sub_1N64rTI9Qa85Sr7CaDpNmIzV	499	usd
9/10/24 4:52	in_1PxM3pI9Qa85Sr7C20RRtaWU	cus_PtgTE6HW9CslDq	sub_1P3t8II9Qa85Sr7Crr8HD688	0	usd
9/10/24 6:01	in_1PxN8lI9Qa85Sr7COZr4tjOB	cus_HBpK2osgnDwbfW	sub_HziFJWFB2uxbRw	6000	usd
9/10/24 6:50	in_1PxNuHI9Qa85Sr7C8DvIGCXL	cus_NXz9rOBtd9fdFO	sub_1NzZl0I9Qa85Sr7CZhtoWSAW	0	usd
9/10/24 7:22	in_1PxOPRI9Qa85Sr7CYg8BMGwk	cus_N8tk3LD86jgqdD	sub_1MOc9jI9Qa85Sr7CfNHtjWbu	59	usd
9/10/24 7:23	in_1PxOQMI9Qa85Sr7CniRM0A0d	cus_KtYrIrQYSr8HGP	sub_1KGIDSI9Qa85Sr7C10eavn8d	499	usd
9/10/24 8:02	in_1PxP1WI9Qa85Sr7CpQxq6Tea	cus_MYfwa85OyxZaa8	sub_1LrGvOI9Qa85Sr7CRBt9kFiz	499	usd
9/10/24 8:50	in_1PxPlsI9Qa85Sr7C628ddN0O	cus_J5XpNz1eiZIbNf	sub_J5YrJ5yjKfOwKw	499	usd
9/10/24 9:29	in_1PxQOUI9Qa85Sr7C9nyO5ESN	cus_NgeC3X413MXvO9	sub_1MvH1jI9Qa85Sr7C18LEqy8h	499	usd
9/10/24 10:27	in_1PxRIUI9Qa85Sr7CanQJnqP2	cus_PwkXBXfF1DRfZw	sub_1PQ5RnI9Qa85Sr7CSn9l3Z5I	0	usd
9/10/24 10:42	in_1PxRWfI9Qa85Sr7CfrdKJ69C	cus_KLUeDDmfbKO7TY	sub_1L95I2I9Qa85Sr7C9UtNO9Wg	59	usd
9/10/24 11:31	in_1PxSIDI9Qa85Sr7CeD7hLHE8	cus_J5bR8tjV3ePdcs	sub_J5bSEJxtkXG1e3	269	usd
9/10/24 11:56	in_1PxSg7I9Qa85Sr7CbGk2J1eg	cus_Osxrhff86RGnco	sub_1Paz7gI9Qa85Sr7C6BGndBL4	499	usd
9/10/24 14:18	in_1PxUtzI9Qa85Sr7CL0ICAsm3	cus_Mm9nJ9N3AShzdv	sub_1M2bZFI9Qa85Sr7CzlqtR3rQ	2299	usd
9/10/24 15:29	in_1PxW0MI9Qa85Sr7CXgXfVUiB	cus_NotUY4wkMrQJHO	sub_1OX3h6I9Qa85Sr7CWk1My5VY	499	usd
9/10/24 15:31	in_1PxW2QI9Qa85Sr7CHjO1I4hd	cus_KUSwjrjj5s3oqP	sub_1JuIklI9Qa85Sr7Cz7qDZoi6	499	usd
9/10/24 16:01	in_1PxWVKI9Qa85Sr7C8l81mRgG	cus_GRVXctEAyDmor0	sub_IvBTTJWA34gr0O	59	usd
9/10/24 16:14	in_1PxWhsI9Qa85Sr7CW9enLp7m	cus_HVsuyr2Snz4Gvf	sub_1KGQUVI9Qa85Sr7CzTZkVN6k	499	usd
9/10/24 16:17	in_1PxWknI9Qa85Sr7CZuwP6Bfu	cus_QdZ3dsB1XV02rm	sub_1PmHxeI9Qa85Sr7CimUXMBUd	0	usd
9/10/24 16:33	in_1PxX01I9Qa85Sr7Cujric4Ko	cus_F2gzWUg2czLpY2	sub_F2h1LE55eyewcW	1299	usd
9/10/24 17:06	in_1PxXVwI9Qa85Sr7C09ASVBBn	cus_LHvDZTHXYT53pO	sub_1KbpQUI9Qa85Sr7ChFERQ9H4	499	usd
9/10/24 17:13	in_1PxXdWI9Qa85Sr7CYsvJWoDt	cus_KZTI3vWFescGQ9	sub_1JuKMcI9Qa85Sr7C7ce6uFjH	536.43	usd
9/10/24 17:34	in_1PxXxfI9Qa85Sr7CFiG8TL7d	cus_HoHRLKQCDW2181	sub_HoHRwTX9WGAb3x	499	usd
9/10/24 18:41	in_1PxYzpI9Qa85Sr7CJNhClcH2	cus_7IsWPE4ievgRLG	sub_Fmnriie8NrwKNy	4445	usd
9/10/24 18:42	in_1PxZ1dI9Qa85Sr7CvxSDy7Nu	cus_Q58d6aY5C6fPMx	sub_1PEyO0I9Qa85Sr7CMAP1obLg	0	usd
9/10/24 20:17	in_1PxaUyI9Qa85Sr7CkYuakSAt	cus_NKiQfAFYxwjxgY	sub_1Ma30bI9Qa85Sr7Cyo6Gqhlt	499	usd
9/10/24 20:32	in_1PxajzI9Qa85Sr7CJZmCjhlV	cus_Kkf6dFacBzPh7O	sub_1K59mvI9Qa85Sr7Cms0RUaaw	9259.13	usd
9/10/24 20:37	in_1PxaoyI9Qa85Sr7ChJ8Fn0o5	cus_BJH1sgyefElIQn	sub_FmpjJg0Wjk31lQ	899	usd
9/10/24 20:47	in_1PxayBI9Qa85Sr7CjxX2HFGB	cus_OSwjc31NPKHUss	sub_1OLtstI9Qa85Sr7CdhoY00jk	499	usd
9/10/24 20:52	in_1Pxb31I9Qa85Sr7CQqRERu9Y	cus_FmppkeWqi9uPX2	sub_FmpyvcKmpSBDJK	4000	usd
9/10/24 22:05	in_1PxcCAI9Qa85Sr7CtOyddxmS	cus_OQY4HeWlhLxt5s	sub_1NdgzHI9Qa85Sr7Ch14S4XAm	499	usd
9/10/24 22:46	in_1PxcpTI9Qa85Sr7CUSHPZPDE	cus_KZYeWOvSMT2heb	sub_1JuPYUI9Qa85Sr7CLMowFL91	499	usd
9/10/24 23:16	in_1PxdIgI9Qa85Sr7CoQq9m9f1	cus_PAGkxi9m90iWEx	sub_1OLwDPI9Qa85Sr7CEKtpunar	0	usd
9/10/24 23:20	in_1PxdMfI9Qa85Sr7Ccn6CQP7O	cus_OExCtZGe2dM7Na	sub_1NSTLQI9Qa85Sr7CTeEb4A7I	63.28	usd
9/11/24 0:22	in_1PxeKjI9Qa85Sr7CaWvVW0YJ	cus_OEy5wJChdEsNG8	sub_1NSUKgI9Qa85Sr7CYlUDDFO2	530.94	usd
9/11/24 1:00	in_1PxevJI9Qa85Sr7CuOyCEDA5	cus_NfJqtPN5aw21OV	sub_1MvVYpI9Qa85Sr7C1DBi2SXL	499	usd
9/11/24 2:53	in_1PxgglI9Qa85Sr7CgYkapwUJ	cus_Ns9uar4qNNimfN	sub_1N6PbZI9Qa85Sr7CWq35Fy3e	530.44	usd
9/11/24 3:11	in_1PxgxcI9Qa85Sr7Cw7ZFHdLu	cus_PXXa2Oo2EHQk5V	sub_1OiTQzI9Qa85Sr7Ch7nL7zxe	0	usd
9/11/24 3:47	in_1PxhWDI9Qa85Sr7Cq5lMFebI	cus_HsGoBOKdxCykRg	sub_IMu5O2uagTFtx1	269	usd
9/11/24 4:08	in_1PxhrBI9Qa85Sr7CLUiTJWmS	cus_L844iUHtboGcCZ	sub_1KRqQiI9Qa85Sr7CzgQsBSK2	543.29	usd
9/11/24 4:54	in_1PxiZvI9Qa85Sr7CW7Jyevy3	cus_MxclpEwusABhnc	sub_1MDhXcI9Qa85Sr7CNtYLyeFF	499	usd
9/11/24 5:50	in_1PxjS9I9Qa85Sr7C91VVuhYw	cus_Oa7DoMU7vOI9VE	sub_1Np2zvI9Qa85Sr7C0HEEKz0F	499	usd
9/11/24 5:53	in_1PxjV4I9Qa85Sr7CZYHtV7Ty	cus_JYOibodjljYL4h	sub_1KGdInI9Qa85Sr7CWvJR0AGN	399	usd
9/11/24 5:59	in_1PxjaLI9Qa85Sr7CluGkoEvz	cus_8ArYlbBD5JSI10	sub_A7Tm4SZgNLz6hz	10800	usd
9/11/24 6:09	in_1PxjkFI9Qa85Sr7CW3ahhxKj	cus_KO3o1V5PfFnHbz	sub_1JjHhPI9Qa85Sr7Cxxo6r7Xn	499	usd
9/11/24 6:48	in_1PxkLrI9Qa85Sr7CvH6b5aZe	cus_Lr6HmsPlFNBycB	sub_1L9O6iI9Qa85Sr7CMdSP6CZZ	499	usd
9/11/24 7:09	in_1PxkgUI9Qa85Sr7ChVpEZFOk	cus_PXcNEqEwXYkjXe	sub_1OiX8hI9Qa85Sr7CRcdjJDbN	0	usd
9/11/24 9:15	in_1PxmdeI9Qa85Sr7CSPt4VYhy	cus_K1FwcD9z3Nudyv	sub_K1G1dWdEEJRnUI	499	usd
9/11/24 9:31	in_1PxmtqI9Qa85Sr7CR1Ot3xpV	cus_B5KEbyCEgGetyQ	sub_1Kc4oQI9Qa85Sr7CVbSVxTQz	1299	usd
9/11/24 9:37	in_1PxmzdI9Qa85Sr7C1P9tgIXC	cus_M2NizKMpE0H99h	sub_1LKJ2zI9Qa85Sr7CnaHksS84	499	usd
9/11/24 9:52	in_1PxnENI9Qa85Sr7CeDTFbKGY	cus_NcsCQCtugXh0g0	sub_1MvdrdI9Qa85Sr7CBZyKme4G	499	usd
9/11/24 10:11	in_1PxnVzI9Qa85Sr7CWSwxEP2C	cus_QCDxegc6ZlRVu1	sub_1PQRfHI9Qa85Sr7CFhWGyIcj	499	usd
9/11/24 10:30	in_1Pxnp5I9Qa85Sr7C4SQez0Sz	cus_L8CWCEg6Wh6Fdq	sub_1KRwNKI9Qa85Sr7C3lKJPyDf	499	usd
9/11/24 11:06	in_1PxoNMI9Qa85Sr7CufUfvr5w	cus_LfYTG7vqlFG1kj	sub_1KyDMsI9Qa85Sr7C7FD2fX0O	59	usd
9/11/24 11:33	in_1PxonWI9Qa85Sr7CmJtQk3qw	cus_FEbObkbWWi4GBa	sub_FEbOZewJRutGLs	59	usd
9/11/24 12:48	in_1PxpyfI9Qa85Sr7CtiSkCR7p	cus_Qo5OhAPwG3X2KC	sub_1PxpyfI9Qa85Sr7CdcyOZJ7q	0	usd
9/11/24 12:58	in_1Pxq7xI9Qa85Sr7CswIWGr3z	cus_LULUe1VhirBdPo	sub_1KnMncI9Qa85Sr7CgO3gi3jf	59	usd
9/11/24 13:32	in_1PxqeQI9Qa85Sr7CE6Evm9F6	cus_GLBePEamITWU0b	sub_GLBekyoVTsE5P9	269	usd
9/11/24 13:59	in_1Pxr4vI9Qa85Sr7CH0PKoeTr	cus_IYIjz1l35adVvo	sub_IYIjXPY0Rb0Vl8	499	usd
9/11/24 14:16	in_1PxrLNI9Qa85Sr7CVuH7an8z	cus_NZd5K2NnhpsH2U	sub_1NShKuI9Qa85Sr7Ckl150D6L	64.24	usd
9/11/24 14:28	in_1PxrWaI9Qa85Sr7CKjGrbpe0	cus_O3x73XbTexBiTr	sub_1NHpDiI9Qa85Sr7C2CDuO3UT	289.98	usd
9/11/24 14:38	in_1Pxrh3I9Qa85Sr7CtC1p2tjq	cus_LIP9jLkCmvMNX4	sub_1Kc9ZfI9Qa85Sr7CV8M6QQod	543.29	usd
9/11/24 15:03	in_1Pxs4jI9Qa85Sr7CDTgzBzsE	cus_BC2iFFqkxFlwhP	sub_BC2iKw6hklyxh5	59	usd
